[2025-07-15 13:52:23] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bedb47e
[2025-07-15 14:04:25] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"bob2025"} | User: bob2025 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bee3375_reverse
[2025-07-15 14:04:27] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"bob2025"} | User: bob2025 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bee3375_reverse
[2025-07-15 14:04:28] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"bob2025"} | User: bob2025 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bee3375_reverse
[2025-07-15 14:04:30] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"bob2025"} | User: bob2025 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bee3375_reverse
[2025-07-15 14:04:31] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"bob2025"} | User: bob2025 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bee3375_reverse
[2025-07-15 14:04:33] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"bob2025"} | User: bob2025 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bee3375_reverse
[2025-07-15 14:04:34] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"bob2025"} | User: bob2025 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bee3375_reverse
[2025-07-15 14:04:36] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"bob2025"} | User: bob2025 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bee3375_reverse
[2025-07-15 14:04:37] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"bob2025"} | User: bob2025 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bee3375_reverse
[2025-07-15 14:04:39] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"bob2025"} | User: bob2025 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bee3375_reverse
[2025-07-15 14:04:40] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"bob2025"} | User: bob2025 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bee3375_reverse
[2025-07-15 14:04:42] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"bob2025"} | User: bob2025 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bee3375_reverse
[2025-07-15 14:04:43] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"bob2025"} | User: bob2025 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bee3375_reverse
[2025-07-15 14:04:45] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"bob2025"} | User: bob2025 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bee3375_reverse
[2025-07-15 14:04:46] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"bob2025"} | User: bob2025 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bee3375_reverse
[2025-07-15 14:04:48] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"bob2025"} | User: bob2025 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bee3375_reverse
[2025-07-15 14:04:49] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"bob2025"} | User: bob2025 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bee3375_reverse
[2025-07-15 14:04:51] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"bob2025"} | User: bob2025 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bee3375_reverse
[2025-07-15 14:04:52] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"bob2025"} | User: bob2025 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bee3375_reverse
[2025-07-15 14:04:54] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"bob2025"} | User: bob2025 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bee3375_reverse
[2025-07-15 14:04:55] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"bob2025"} | User: bob2025 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bee3375_reverse
[2025-07-15 14:04:57] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"bob2025"} | User: bob2025 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bee3375_reverse
[2025-07-15 14:05:00] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"bob2025"} | User: bob2025 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bee3375_reverse
[2025-07-15 14:05:03] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"bob2025"} | User: bob2025 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bee3375_reverse
[2025-07-15 14:05:06] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"bob2025"} | User: bob2025 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bee3375_reverse
[2025-07-15 14:05:09] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"bob2025"} | User: bob2025 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bee3375_reverse
[2025-07-15 14:05:55] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"bob2025"} | User: bob2025 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bee3375_reverse
[2025-07-15 14:05:55] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"bob2025"} | User: bob2025 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bee3375_reverse
[2025-07-15 14:06:55] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"bob2025"} | User: bob2025 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bee3375_reverse
[2025-07-15 14:06:55] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"bob2025"} | User: bob2025 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bee3375_reverse
[2025-07-15 14:07:08] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"bob2025"} | User: bob2025 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bee3375_reverse
[2025-07-15 14:07:09] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"bob2025"} | User: bob2025 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bee3375_reverse
[2025-07-15 14:07:11] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"bob2025"} | User: bob2025 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bee3375_reverse
[2025-07-15 14:07:12] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"bob2025"} | User: bob2025 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bee3375_reverse
[2025-07-15 14:07:13] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"bob2025"} | User: bob2025 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bee3375_reverse
[2025-07-15 14:07:15] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"bob2025"} | User: bob2025 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bee3375_reverse
[2025-07-15 14:07:15] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"bob2025"} | User: bob2025 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bee3375_reverse
[2025-07-15 14:07:18] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"bob2025"} | User: bob2025 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bee3375_reverse
[2025-07-15 14:07:19] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"bob2025"} | User: bob2025 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bee3375_reverse
[2025-07-15 14:07:22] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"bob2025"} | User: bob2025 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bee3375_reverse
[2025-07-15 14:07:25] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"bob2025"} | User: bob2025 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bee3375_reverse
[2025-07-15 14:07:28] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"bob2025"} | User: bob2025 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bee3375_reverse
[2025-07-15 14:07:50] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bedb47e
[2025-07-15 14:07:51] [INFO] AJAX Request | Data: {"action":"get_stats","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_stats
[2025-07-15 14:07:51] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580299_687640cb787b3
[2025-07-15 14:07:54] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580299_687640cb787b3
[2025-07-15 14:07:58] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580299_687640cb787b3
[2025-07-15 14:07:59] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bedb47e
[2025-07-15 14:08:01] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580299_687640cb787b3
[2025-07-15 14:08:02] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bedb47e
[2025-07-15 14:08:03] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580299_687640cb787b3
[2025-07-15 14:08:05] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bedb47e
[2025-07-15 14:08:07] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580299_687640cb787b3
[2025-07-15 14:08:10] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580299_687640cb787b3
[2025-07-15 14:08:13] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580299_687640cb787b3
[2025-07-15 14:08:16] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580299_687640cb787b3
[2025-07-15 14:08:19] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580299_687640cb787b3
[2025-07-15 14:08:22] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580299_687640cb787b3
[2025-07-15 14:08:25] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580299_687640cb787b3
[2025-07-15 14:08:28] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580299_687640cb787b3
[2025-07-15 14:08:31] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580299_687640cb787b3
[2025-07-15 14:08:34] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580299_687640cb787b3
[2025-07-15 14:08:37] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580299_687640cb787b3
[2025-07-15 14:08:38] [INFO] AJAX Request | Data: {"action":"get_stats","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_stats
[2025-07-15 14:08:40] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580299_687640cb787b3
[2025-07-15 14:08:43] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580299_687640cb787b3
[2025-07-15 14:08:46] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580299_687640cb787b3
[2025-07-15 14:08:49] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580299_687640cb787b3
[2025-07-15 14:08:52] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580299_687640cb787b3
[2025-07-15 14:08:55] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580299_687640cb787b3
[2025-07-15 14:08:58] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580299_687640cb787b3
[2025-07-15 14:09:01] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580299_687640cb787b3
[2025-07-15 14:09:04] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580299_687640cb787b3
[2025-07-15 14:09:08] [INFO] AJAX Request | Data: {"action":"get_stats","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_stats
[2025-07-15 14:09:38] [INFO] AJAX Request | Data: {"action":"get_stats","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_stats
[2025-07-15 14:09:55] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580299_687640cb787b3
[2025-07-15 14:10:08] [INFO] AJAX Request | Data: {"action":"get_stats","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_stats
[2025-07-15 14:10:21] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580299_687640cb787b3
[2025-07-15 14:10:24] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580299_687640cb787b3
[2025-07-15 14:10:27] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580299_687640cb787b3
[2025-07-15 14:10:29] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580299_687640cb787b3
[2025-07-15 14:10:32] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580299_687640cb787b3
[2025-07-15 14:10:32] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580286_687640bedb47e
[2025-07-15 14:10:34] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752580299_687640cb787b3
[2025-07-15 14:10:37] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=group_group_1752569790_687617be41315
[2025-07-15 14:10:37] [ERROR] Uncaught Exception: Cannot access offset of type string on string in C:\Users\ASUS TUF\OneDrive\Bureau\xml_project\public\ajax.php on line 163 | Data: {"trace":"#0 {main}"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=group_group_1752569790_687617be41315
[2025-07-15 14:10:38] [INFO] AJAX Request | Data: {"action":"get_stats","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_stats
[2025-07-15 14:10:40] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=group_group_1752569790_687617be41315
[2025-07-15 14:10:40] [ERROR] Uncaught Exception: Cannot access offset of type string on string in C:\Users\ASUS TUF\OneDrive\Bureau\xml_project\public\ajax.php on line 163 | Data: {"trace":"#0 {main}"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=group_group_1752569790_687617be41315
[2025-07-15 14:11:08] [INFO] AJAX Request | Data: {"action":"get_stats","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_stats
[2025-07-15 14:11:55] [INFO] AJAX Request | Data: {"action":"get_stats","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_stats
[2025-07-15 14:12:55] [INFO] AJAX Request | Data: {"action":"get_stats","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_stats
[2025-07-15 14:13:55] [INFO] AJAX Request | Data: {"action":"get_stats","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_stats
[2025-07-15 14:14:55] [INFO] AJAX Request | Data: {"action":"get_stats","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_stats
[2025-07-15 14:15:55] [INFO] AJAX Request | Data: {"action":"get_stats","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_stats
[2025-07-15 14:16:55] [INFO] AJAX Request | Data: {"action":"get_stats","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_stats
[2025-07-15 14:17:55] [INFO] AJAX Request | Data: {"action":"get_stats","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_stats
[2025-07-15 14:18:55] [INFO] AJAX Request | Data: {"action":"get_stats","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_stats
[2025-07-15 14:19:55] [INFO] AJAX Request | Data: {"action":"get_stats","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_stats
[2025-07-15 14:20:55] [INFO] AJAX Request | Data: {"action":"get_stats","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_stats
[2025-07-15 15:25:39] [INFO] AJAX Request | Data: {"action":"get_stats","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_stats
[2025-07-15 15:25:55] [INFO] AJAX Request | Data: {"action":"get_stats","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_stats
[2025-07-15 15:26:55] [INFO] AJAX Request | Data: {"action":"get_stats","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_stats
[2025-07-15 15:27:55] [INFO] AJAX Request | Data: {"action":"get_stats","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_stats
[2025-07-15 15:28:55] [INFO] AJAX Request | Data: {"action":"get_stats","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_stats
[2025-07-15 15:29:55] [INFO] AJAX Request | Data: {"action":"get_stats","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_stats
[2025-07-15 15:30:55] [INFO] AJAX Request | Data: {"action":"get_stats","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_stats
[2025-07-15 15:31:55] [INFO] AJAX Request | Data: {"action":"get_stats","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_stats
[2025-07-15 15:32:55] [INFO] AJAX Request | Data: {"action":"get_stats","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_stats
[2025-07-15 15:33:55] [INFO] AJAX Request | Data: {"action":"get_stats","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_stats
[2025-07-15 15:34:55] [INFO] AJAX Request | Data: {"action":"get_stats","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_stats
[2025-07-15 15:35:55] [INFO] AJAX Request | Data: {"action":"get_stats","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_stats
[2025-07-15 15:36:55] [INFO] AJAX Request | Data: {"action":"get_stats","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_stats
[2025-07-15 15:37:55] [INFO] AJAX Request | Data: {"action":"get_stats","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_stats
[2025-07-15 15:38:55] [INFO] AJAX Request | Data: {"action":"get_stats","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_stats
[2025-07-15 15:39:55] [INFO] AJAX Request | Data: {"action":"get_stats","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_stats
[2025-07-15 15:40:55] [INFO] AJAX Request | Data: {"action":"get_stats","method":"GET","user_id":"admin"} | User: admin | IP: ::1 | URL: /ajax.php?action=get_stats
[2025-07-15 15:41:13] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"user_1752532999_3258"} | User: user_1752532999_3258 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=group_group_1752586843_68765a5b7e311
[2025-07-15 15:41:16] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"user_1752532999_3258"} | User: user_1752532999_3258 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=group_group_1752586843_68765a5b7e311
[2025-07-15 15:41:19] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"user_1752532999_3258"} | User: user_1752532999_3258 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=group_group_1752586843_68765a5b7e311
[2025-07-15 15:41:22] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"user_1752532999_3258"} | User: user_1752532999_3258 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=group_group_1752586843_68765a5b7e311
[2025-07-15 15:41:25] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"user_1752532999_3258"} | User: user_1752532999_3258 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=group_group_1752586843_68765a5b7e311
[2025-07-15 15:41:28] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"user_1752532999_3258"} | User: user_1752532999_3258 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=group_group_1752586843_68765a5b7e311
[2025-07-15 15:41:30] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"user_1752532999_3258"} | User: user_1752532999_3258 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752586820_68765a4404654
[2025-07-15 15:41:33] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"user_1752532999_3258"} | User: user_1752532999_3258 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752586820_68765a4404654
[2025-07-15 15:41:34] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"user_1752532999_3258"} | User: user_1752532999_3258 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752586820_68765a4404654
[2025-07-15 15:41:37] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"user_1752532999_3258"} | User: user_1752532999_3258 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752586820_68765a4404654
[2025-07-15 15:41:41] [INFO] AJAX Request | Data: {"action":"get_messages","method":"GET","user_id":"user_1752532999_3258"} | User: user_1752532999_3258 | IP: ::1 | URL: /ajax.php?action=get_messages&conversation_id=contact_contact_1752586820_68765a4404654
